index,title,salaryrange,company,location,size,industry,sector,easyapply,latitude,longitude
6542,Associate Scientist: Microbiology,$65K-$100K (Glassdoor est.),"Eurofins Scientific
3.4","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6543,Formulation development Sr Scientist,$65K-$100K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6544,Research Scientist- Liver,$65K-$100K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6545,DBA / Data Analyst,$65K-$100K (Glassdoor est.),"Micro-Data Systems Inc.
4.2","Philadelphia, PA",51 to 200 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6546,Manufacturing Science and Technology (MS&T) Scientist,$65K-$100K (Glassdoor est.),"Adaptimmune
3.4","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6547,Data Analyst,$65K-$100K (Glassdoor est.),"iTech Solutions, Inc
3.8","Conshohocken, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,,
6548,Data Engineer(Phyton),$65K-$100K (Glassdoor est.),"MetaSense, Inc.
4.5","Philadelphia, PA",1 to 50 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6549,GENERAL PHYSICAL SCIENTIST,$65K-$100K (Glassdoor est.),"U.S. Navy
3.8","Philadelphia, PA",1001 to 5000 employees,Federal Agencies,Government,FALSE,39.9526,-75.1652
6550,Hadoop Developer / Data Engineer / Bigdata Engineer / Big Data Engineer,$65K-$100K (Glassdoor est.),"Digital Intelligence Systems, LLC
3.4","Philadelphia, PA",1001 to 5000 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6551,Research Scientist - Histology,$65K-$100K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6552,Data Engineer,$65K-$100K (Glassdoor est.),"Gopuff
3.4","Philadelphia, PA",1001 to 5000 employees,Express Delivery Services,Transportation & Logistics,FALSE,39.9526,-75.1652
6553,Data Engineer,$65K-$100K (Glassdoor est.),"US Tech Solutions Inc.
3.8","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6554,Associate Scientist: Microbiology,$65K-$100K (Glassdoor est.),EUROFINS SCIENT.,"Philadelphia, PA",-1,-1,-1,FALSE,39.9526,-75.1652
6555,Payment Integrity Data Analyst Job posting in #Philadelphia #ITjobs,$41K-$74K (Glassdoor est.),"amerihealth
3.7","Philadelphia, PA",5001 to 10000 employees,Insurance Carriers,Insurance,FALSE,39.9526,-75.1652
6556,Payment Integrity Data Analyst,$46K-$83K (Glassdoor est.),"amerihealth
3.7","Philadelphia, PA",5001 to 10000 employees,Insurance Carriers,Insurance,FALSE,39.9526,-75.1652
6557,"Data Science - Online Adjunct, Graduate Level",$46K-$83K (Glassdoor est.),"University of the Sciences
3.4","Philadelphia, PA",201 to 500 employees,-1,-1,FALSE,39.9526,-75.1652
6558,"Manager, Data Science - Horsham",$46K-$83K (Glassdoor est.),"Optum
3.6","Philadelphia, PA",10000+ employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6559,Sr. Principal Software Cloud Streaming Data Engineer,$46K-$83K (Glassdoor est.),"Contingent Network Services
3.1","Philadelphia, PA",201 to 500 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6560,Molecular Engineering Senior Research Scientist,$46K-$83K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6561,Data Engineer (Azure Delta Lake and Databricks),$46K-$83K (Glassdoor est.),"nfolks
2.5","Philadelphia, PA",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,39.9526,-75.1652
6562,"Scientist II, DMPK (Biotransformation)",$46K-$83K (Glassdoor est.),"SHS, Incorporated
5.0","Philadelphia, PA",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,39.9526,-75.1652
6563,Data Engineer,$46K-$83K (Glassdoor est.),DL Staffing Solutions,"Philadelphia, PA",-1,-1,-1,FALSE,39.9526,-75.1652
6564,"Sr. Data Scientist, Analytic Marketing",$46K-$83K (Glassdoor est.),"Swift
3.3","Conshohocken, PA",1001 to 5000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6565,Sr. Consultant Data Engineer,$46K-$83K (Glassdoor est.),"Numeric, LLC
3.2","Philadelphia, PA",1 to 50 employees,Staffing & Outsourcing,Business Services,TRUE,39.9526,-75.1652
6566,"Scientist, Sequencing",$46K-$83K (Glassdoor est.),"WuXi AppTec
2.6","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6567,Clinical Scientist Associate Director,$46K-$83K (Glassdoor est.),"Adaptimmune
3.4","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6568,Senior GMP Analytical Scientist,$46K-$83K (Glassdoor est.),"Abzena
3.4","Philadelphia, PA",51 to 200 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6569,Director of Health Data Science,$46K-$83K (Glassdoor est.),"Elsevier
3.4","Philadelphia, PA",5001 to 10000 employees,Publishing,Media,FALSE,39.9526,-75.1652
6570,IS Data Engineer II,$46K-$83K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6571,ML-Data Science Engineer with OCR,$46K-$83K (Glassdoor est.),"Peoplentech
4.3","Philadelphia, PA",1 to 50 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6572,Senior Big Data Consultant,$46K-$83K (Glassdoor est.),"Data-Core System, Inc.
3.1","Philadelphia, PA",201 to 500 employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6573,HT Downstream Sr Scientist,$46K-$83K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6574,Nurse Scientist - Nursing Research,$46K-$83K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6575,#NAME?,$46K-$83K (Glassdoor est.),"InfoQuest Consulting Group
4.7","Philadelphia, PA",1 to 50 employees,Computer Hardware & Software,Information Technology,FALSE,39.9526,-75.1652
6576,"Scientist, Data, Methods and Analytics Immuno-inflammation and Specialty Medicines",$46K-$83K (Glassdoor est.),"GSK
3.9","Stevenage, United Kingdom",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6577,Associate Scientist (2nd shift),$46K-$83K (Glassdoor est.),"WuXi AppTec
2.6","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6578,Lead Business Intelligence Analyst - Information Services and Technology,$46K-$83K (Glassdoor est.),"Thomas Jefferson University Hospital
3.7","Philadelphia, PA",5001 to 10000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6579,Senior Principal Scientist / Associate Director - Translational Sciences,$46K-$83K (Glassdoor est.),"Adaptimmune
3.4","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6580,"Clinical Scientist, Haem Onc (Director level)",$46K-$83K (Glassdoor est.),"Jazz Pharma
3.6","Philadelphia, PA",1001 to 5000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6581,"Downstream Scientist, PhD Level",$46K-$83K (Glassdoor est.),"IntePros
4.2","Philadelphia, PA",201 to 500 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
6582,Senior Software Engineer (Data Platform),$46K-$83K (Glassdoor est.),Oncora Medical,"Philadelphia, PA",1 to 50 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6583,Sr Research Scientist- Ocular,$46K-$83K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6584,Senior Analytical Scientist/Process and Technology Development,$46K-$83K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6585,"Scientist, Residual DNA Testing",$46K-$83K (Glassdoor est.),"WuXi AppTec
2.6","Philadelphia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6586,Experienced Food Scientist / Product Development Engineer,$45K-$106K (Glassdoor est.),Oatly,"Philadelphia, PA",Unknown,-1,-1,FALSE,39.9526,-75.1652
6587,"Research Scientist - Biopharm cGMP Reports, and Regulatory Documentation",$45K-$106K (Glassdoor est.),"Pharmaceutical Product Development
3.7","King of Prussia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6588,Junior Data Analyst - SQL Programmer,$45K-$106K (Glassdoor est.),"TechUSA
2.7","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6589,Analytics Manager,$45K-$106K (Glassdoor est.),"ORS Partners
4.0","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6590,Business Intelligence Analyst,$45K-$106K (Glassdoor est.),"SDI Inc
3.0","Bristol, PA",201 to 500 employees,Logistics & Supply Chain,Transportation & Logistics,FALSE,,
6591,"Scientist in Data, Methods, & Analytics",$45K-$106K (Glassdoor est.),"GSK
3.9","Brentford, United Kingdom",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6592,"Biopharmaceutical Drug Product, Principal Scientist/ Investigator",$45K-$106K (Glassdoor est.),"GSK
3.9","Collegeville, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6593,Data Analyst- Remote,$45K-$106K (Glassdoor est.),FredBeans,"Doylestown, PA",-1,-1,-1,FALSE,,
6594,"Senior Scientist, Biology",$45K-$106K (Glassdoor est.),"GSK
3.9","Collegeville, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6595,Data Scientist/Gaming,$45K-$106K (Glassdoor est.),"Management Decisions, Inc.
1.6","Philadelphia, PA",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,39.9526,-75.1652
6596,Associate Product Development Scientist,$45K-$106K (Glassdoor est.),"First Quality Enterprises Inc
4.4","King of Prussia, PA",1001 to 5000 employees,Consumer Products Manufacturing,Manufacturing,FALSE,,
6597,Lead Data Engineer,$45K-$106K (Glassdoor est.),"De Lage Landen
4.0","Wayne, PA",5001 to 10000 employees,Investment Banking & Asset Management,Finance,FALSE,,
6598,Data Modeler,$45K-$106K (Glassdoor est.),"J Harlan Group, LLC","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6599,Principal Data Scientist Artificial Intelligence Machine Learning Scientist - Financial Advice,$45K-$106K (Glassdoor est.),"Vanguard
3.2","Malvern, PA",10000+ employees,Investment Banking & Asset Management,Finance,FALSE,,
6600,Director Data Strategy,$45K-$106K (Glassdoor est.),Integress Inc.,"Conshohocken, PA",Unknown,-1,-1,FALSE,,
6601,Scientist II- Analytical Chemistry- Agrochemical,$45K-$106K (Glassdoor est.),RPM ReSearch,"Philadelphia, PA",Unknown,-1,-1,FALSE,39.9526,-75.1652
6602,"Senior Scientist, Developability",$45K-$106K (Glassdoor est.),"J&J Family of Companies
4.0","Spring House, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6603,Senior Data Analyst,$45K-$106K (Glassdoor est.),"University of Pennsylvania
4.3","Philadelphia, PA",10000+ employees,Colleges & Universities,Education,FALSE,39.9526,-75.1652
6604,Senior Data Analyst,$45K-$106K (Glassdoor est.),"Collabera
4.1","Philadelphia, PA",10000+ employees,IT Services,Information Technology,FALSE,39.9526,-75.1652
6605,Associate Scientist In vivo Pharmacology,$45K-$106K (Glassdoor est.),"Carisma Therapeutics
5.0","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6606,Sport & Data Analyst,$45K-$106K (Glassdoor est.),Philadelphia 76ers - HBSE,"Camden, NJ",-1,-1,-1,FALSE,39.7392,104.9903
6607,machine learning Engineer with AWS,$71K-$122K (Glassdoor est.),"Jconnect Infotech Inc
3.8","Philadelphia, PA",201 to 500 employees,-1,-1,FALSE,39.9526,-75.1652
6608,Senior Healthcare Data Analyst - Multiple Positions,$71K-$122K (Glassdoor est.),"CHOP
3.7","Philadelphia, PA",1001 to 5000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6609,Data Analyst,$71K-$122K (Glassdoor est.),"Angeion Group
3.2","Chester Township, PA",1 to 50 employees,Consulting,Business Services,FALSE,,
6610,"Scientist, CAR-T Analytical Development-Cell & Gene Therapy, Vaccines",$71K-$122K (Glassdoor est.),"J&J Family of Companies
4.0","Malvern, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6611,Data Engineer - Analytics Warehouse,$71K-$122K (Glassdoor est.),gettacar,"Philadelphia, PA",51 to 200 employees,-1,-1,FALSE,39.9526,-75.1652
6612,"Principal Scientist, Antibody and ADC Engineering",$71K-$122K (Glassdoor est.),"J&J Family of Companies
4.0","Spring House, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6613,"Data Engineer(Java , SQL)",$71K-$122K (Glassdoor est.),"Tata Elxsi
3.8","Philadelphia, PA",1001 to 5000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6614,Vertical Lift Data Exploitation Analyst,$71K-$122K (Glassdoor est.),"Boeing
3.7","Ridley Park, PA",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
6615,Data Analyst,$71K-$122K (Glassdoor est.),"Zachary Piper Solutions, LLC
3.9","Horsham, PA",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
6616,PD Downstream Sr Scientist,$71K-$122K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6617,Data Analyst,$71K-$122K (Glassdoor est.),"AccessLex Institute
2.6","West Chester, PA",51 to 200 employees,Colleges & Universities,Education,FALSE,,
6618,Clinical Safety Scientist I,$71K-$122K (Glassdoor est.),"CTI Clinical Trial Services, Inc
4.0","Philadelphia, PA",501 to 1000 employees,Health Care Services & Hospitals,Health Care,FALSE,39.9526,-75.1652
6619,Business Data Analyst,$71K-$122K (Glassdoor est.),"Freedom Mortgage
4.3","Mount Laurel, NJ",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,,
6620,"Associate Scientist, Bioinformatics",$71K-$122K (Glassdoor est.),"Inovio Pharmaceuticals
3.6","Plymouth Meeting, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6621,Clinical Scientist,$71K-$122K (Glassdoor est.),"Profound
4.0","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6622,Director of Health Data Science,$71K-$122K (Glassdoor est.),"RELX Group
3.7","Philadelphia, PA",10000+ employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6623,"Scientist, Oncology Translational Sciences",$71K-$122K (Glassdoor est.),"GSK
3.9","Collegeville, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6624,Lead Data Analyst,$71K-$122K (Glassdoor est.),"NextGen Global Resources LLC
4.3","Philadelphia, PA",501 to 1000 employees,"Cable, Internet & Telephone Providers",Telecommunications,FALSE,39.9526,-75.1652
6625,Sr. Principal Software Cloud Streaming Data Engineer,$71K-$122K (Glassdoor est.),"Comcast
3.6","Philadelphia, PA",10000+ employees,-1,-1,FALSE,39.9526,-75.1652
6626,"Data Scientist, Business Information Services",$71K-$122K (Glassdoor est.),"InCyte
3.3","Wilmington, DE",501 to 1000 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6627,Immunoassay Data Scientist,$71K-$122K (Glassdoor est.),"Eurofins
3.4","Malvern, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6628,"Senior Scientist, Research Science",$71K-$122K (Glassdoor est.),"Merck
3.9","West Point, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6629,Data Analyst/Architect,$71K-$122K (Glassdoor est.),"TechUSA
2.7","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6630,Data Engineer,$71K-$122K (Glassdoor est.),"Numeric, LLC
3.2","King of Prussia, PA",1 to 50 employees,Staffing & Outsourcing,Business Services,TRUE,,
6631,"Director, Data Sciences, Non Clinical Safety",$71K-$122K (Glassdoor est.),"J&J Family of Companies
4.0","Spring House, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6632,"Senior Scientist, Molecular Biology",$71K-$122K (Glassdoor est.),"ProClinical
3.8","Philadelphia, PA",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6633,Data Engineer,$71K-$122K (Glassdoor est.),"Ettain Group
3.0","Philadelphia, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,39.9526,-75.1652
6634,Data Engineer,$71K-$122K (Glassdoor est.),"Globex Digital Solutions
3.4","Philadelphia, PA",1 to 50 employees,-1,-1,FALSE,39.9526,-75.1652
6635,QC Analytical Scientist or Senior QC Analytical Scientist,$71K-$122K (Glassdoor est.),"Spark Therapeutics
3.2","Philadelphia, PA",201 to 500 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,39.9526,-75.1652
6636,"Associate or Scientist, In Vivo Pharmacology and Clinical Virology",$71K-$122K (Glassdoor est.),"Arbutus Biopharma
3.1","Warminster, PA",51 to 200 employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6637,Senior Data Scientist with experience in life sciences data specifically in commercial,$143K-$237K (Glassdoor est.),"Themesoft Inc
3.9","Wilmington, DE",51 to 200 employees,IT Services,Information Technology,FALSE,,
6638,Data Engineer,$143K-$237K (Glassdoor est.),"HealthVerity
5.0","Philadelphia, PA",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,39.9526,-75.1652
6639,Bench Scientist,$143K-$237K (Glassdoor est.),"Randstad
3.6","Collegeville, PA",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
6640,Sr Scientist,$143K-$237K (Glassdoor est.),"GSK
3.9","King of Prussia, PA",10000+ employees,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,FALSE,,
6641,"Digital Marketing Analytics Manager, Decision Science Consulting,PA/NJ",$143K-$237K (Glassdoor est.),"Axtria
3.6","Philadelphia, PA",501 to 1000 employees,Consulting,Business Services,FALSE,39.9526,-75.1652
